portfolio,job_title,job_company,required_skill,label,weight,evidence_skills,justification
market_student,Junior Data Analyst,AMEXIO,Analyze e-commerce sales and marketing performance data,satisfied,0.75,"[""Perform segmentation and funnel analysis for product and marketing data""]",Funnel analysis of product and marketing data covers e-commerce sales and marketing performance analysis.
market_student,Junior Data Analyst,AMEXIO,Develop and maintain intranet applications on SharePoint,not_satisfied,0.0,[],No SharePoint or intranet development skill is listed in the portfolio.
market_student,Data Scientist,Boeing,Query and analyze data using SQL,partly_satisfied,0.4,"[""Utilize Spark SQL for querying structured big data""]","Portfolio includes Spark SQL, a SQL-like query language, but lacks traditional SQL querying skills."
market_student,Data Scientist,Boeing,Version control code using Git and GitHub,fully_satisfied,1.0,"[""Version control code using Git and GitHub""]",Portfolio explicitly lists version control using Git and GitHub.
market_student,Data Scientist,Boeing,Analyze large-scale datasets using Apache Spark or Databricks,fully_satisfied,1.0,"[""Process and analyze data using Apache Spark (RDDs, DataFrames, Spark SQL)""]","Portfolio includes analyzing large-scale data using Apache Spark, directly matching the requirement."
market_student,Data Scientist,Boeing,Implement deep learning models using frameworks like TensorFlow or PyTorch,fully_satisfied,1.0,"[""Construct deep learning models with Keras Sequential API"", ""Create data input pipelines with TensorFlow tf.data""]","Portfolio demonstrates implementing deep learning models with Keras and TensorFlow, satisfying the requirement."
market_student,Data Scientist,Boeing,Apply mathematical optimization and simulation techniques,not_satisfied,0.0,[],No portfolio skill covers mathematical optimization or simulation techniques.
market_student,Data Scientist,Boeing,"Deploy and manage machine learning models using MLOps tools (e.g., MLflow)",partly_satisfied,0.4,"[""Serve models via TensorFlow Serving over REST"", ""Deploy containerized applications using Kubernetes (GKE)""]","Portfolio includes model serving and container deployment, but lacks specific MLOps tools like MLflow."
market_student,Data Scientist,Boeing,"Implement CI/CD pipelines for machine learning (e.g., using GitLab CI)",satisfied,0.75,"[""Implement CI/CD pipelines and infrastructure-as-code practices""]","Portfolio includes CI/CD pipeline implementation, which covers the core requirement for ML pipelines."
market_student,Data Scientist,Intelliswift - An LTTS Company,Investigate technologies and tools for innovative data solutions,satisfied,0.75,"[""Select appropriate big data processing model for business use cases"", ""Select distributed processing models (MapReduce, stream) for analytics workloads""]","Assesses and selects big data models for business, implying investigation of technologies."
market_student,Data Scientist,Intelliswift - An LTTS Company,Create data pipelines with data engineers,fully_satisfied,1.0,"[""Build and maintain data pipelines using dbt""]","Directly shows building data pipelines, fulfilling the core requirement."
market_student,Data Scientist,Intelliswift - An LTTS Company,Design and construct data modeling processes,satisfied,0.75,"[""Design conceptual, logical, and physical data models""]",Designing conceptual/logical/physical data models covers data modeling process design.
market_student,Data Scientist,Intelliswift - An LTTS Company,Analyze data to identify trends and patterns,fully_satisfied,1.0,"[""Analyze data to identify trends and patterns""]",Exact match for the required skill.
market_student,Data Scientist,Intelliswift - An LTTS Company,Create data visualizations,satisfied,0.75,"[""Build and maintain interactive dashboards using Power BI""]",Building dashboards is a standard way to create data visualizations.
market_student,Data Scientist,Intelliswift - An LTTS Company,Create analytics tables with data engineers and business analysts,satisfied,0.75,"[""Develop semantic data layers and curated tables for business intelligence""]",Creating curated BI tables is equivalent to creating analytics tables.
market_student,Data Scientist,Intelliswift - An LTTS Company,Apply data mining techniques to extract usable data,satisfied,0.75,"[""Perform data extraction, transformation, and loading (ETL)""]",ETL involves extracting usable data from sources using data mining techniques.
market_student,Data Scientist,Intelliswift - An LTTS Company,Develop data visualizations using PowerBI,fully_satisfied,1.0,"[""Build and maintain interactive dashboards using Power BI""]","Uses Power BI to build dashboards, directly developing data visualizations."
market_student,Data Scientist,Government of Yukon,Query and analyze data using SQL,fully_satisfied,1.0,"[""Utilize Spark SQL for querying structured big data""]","Portfolio includes Spark SQL querying, directly covering SQL-based data querying and analysis."
market_student,Data Scientist,Government of Yukon,Design and implement medium-to-large scale data projects,fully_satisfied,1.0,"[""Design and implement scalable data pipelines"", ""Design a layered big data architecture with storage, processing, and application tiers"", ""Implement distributed data processing using Apache Spark""]","Skills demonstrate designing scalable pipelines and big data architectures, covering medium-to-large scale data projects."
market_student,Data Scientist,Government of Yukon,"Manipulate and link large, intricate datasets",satisfied,0.75,"[""Integrate data from various sources using ETL tools like Informatica, Talend, or Apache Airflow"", ""Clean and preprocess raw data from multiple sources"", ""Align schemas across sources using pattern matching"", ""Implement distributed data processing using Apache Spark""]","Portfolio covers data integration, cleaning, schema alignment, and distributed processing, satisfying the requirement."
market_student,Data Scientist,Government of Yukon,Analyze and troubleshoot information across various data systems,satisfied,0.75,"[""Analyze data to identify trends and patterns"", ""Monitor, profile, and cleanse data to establish and improve data quality metrics"", ""Resolve data value conflicts via unit standardization"", ""Integrate data from various sources using ETL tools like Informatica, Talend, or Apache Airflow""]","Skills show analysis, data quality monitoring, conflict resolution, and cross-system integration."
market_student,Programming Analyst,Cybage Software,Manage project workflows using Atlassian Jira,not_satisfied,0.0,[],Portfolio contains no skill related to Atlassian Jira or project workflow management.
market_student,Programming Analyst,Cybage Software,Validate ETL processes and data pipeline integrity,satisfied,0.75,"[""Monitor, profile, and cleanse data to establish and improve data quality metrics"", ""Align schemas across sources using pattern matching"", ""Apply MD5 checksum for full table comparison extraction""]",Portfolio includes data quality monitoring and data comparison techniques that cover ETL validation.
market_student,Programming Analyst,Cybage Software,Integrate automation into CI/CD pipelines,fully_satisfied,1.0,"[""Implement CI/CD pipelines and infrastructure-as-code practices""]","Portfolio explicitly includes implementing CI/CD pipelines, which involves integrating automation."
market_student,Programming Analyst,Cybage Software,Develop and optimize automation frameworks using Playwright,not_satisfied,0.0,[],Portfolio lacks any skill referencing Playwright or automation framework development.
market_student,Programming Analyst,Cybage Software,Implement UI test automation strategies,not_satisfied,0.0,[],No UI testing or automation strategy skills are present in the portfolio.
market_student,Programming Analyst,Cybage Software,Build web applications using Angular.js,not_satisfied,0.0,[],Portfolio does not mention Angular.js or any web application development skill.
market_student,Programming Analyst,Cybage Software,Implement API test automation for REST services,not_satisfied,0.0,[],No API testing or test automation skills exist; only API development skills are present.
market_student,Programming Analyst,Cybage Software,Implement API test automation for GraphQL services,not_satisfied,0.0,[],Portfolio contains no mention of GraphQL or API test automation.
market_student,Junior Data Engineer,Helic & Co.,"Document data processes, workflows, and system architecture",partly_satisfied,0.4,"[""Document data lineage and pipeline processes for transparency and maintenance""]","Documents data lineage and pipeline processes, but not system architecture."
market_student,Junior Data Engineer,Helic & Co.,Apply data governance and security best practices,fully_satisfied,1.0,"[""Apply data governance, classification, and privacy policies in data systems""]",Directly names applying data governance and privacy (security) policies.
market_student,Junior Data Engineer,Helic & Co.,Design and implement scalable data pipelines,fully_satisfied,1.0,"[""Design and implement scalable data pipelines""]",Exact match.
market_student,Junior Data Engineer,Helic & Co.,Collect and clean large datasets,satisfied,0.75,"[""Integrate data from various sources using ETL tools like Informatica, Talend, or Apache Airflow"", ""Clean and preprocess raw data from multiple sources""]",Portfolio includes skills for collecting data via ETL integration and cleaning/preprocessing raw data.
market_student,Junior Data Engineer,Helic & Co.,Troubleshoot and debug data issues,not_satisfied,0.0,[],No portfolio skill mentions troubleshooting or debugging data issues.
market_student,Junior Data Engineer,Helic & Co.,Apply data modeling concepts,fully_satisfied,1.0,"[""Design conceptual, logical, and physical data models""]",Directly names designing data models across all three levels.
market_student,Junior Data Engineer,Helic & Co.,Implement distributed data processing using Apache Spark,fully_satisfied,1.0,"[""Implement distributed data processing using Apache Spark""]",Exact match.
market_student,Junior Data Engineer,Helic & Co.,Implement data streaming pipelines using Apache Kafka,fully_satisfied,1.0,"[""Implement data streaming pipelines using Apache Kafka""]",Exact match.
market_student,Junior Data Engineer,Helic & Co.,Monitor data systems for reliability and performance,partly_satisfied,0.4,"[""Monitor, profile, and cleanse data to establish and improve data quality metrics"", ""Define, document, and monitor core business metrics and KPIs""]","Has monitoring skills for data quality and business metrics, but not system reliability/performance."
market_student,Junior Data Engineer,Helic & Co.,Orchestrate data pipelines using Apache Airflow,satisfied,0.75,"[""Integrate data from various sources using ETL tools like Informatica, Talend, or Apache Airflow"", ""Build and manage data pipelines with workflow orchestration and scheduling""]",Portfolio shows data integration with Airflow and pipeline orchestration skills.
market_student,Junior Data Engineer,Helic & Co.,Process large-scale data using Hadoop,satisfied,0.75,"[""Co-locate MapReduce compute with HDFS data for locality"", ""Build ETL workflows to ingest structured and unstructured data into HDFS""]","Portfolio includes MapReduce on HDFS, which constitutes large-scale data processing using Hadoop."
market_student,Senior Business Analyst,Compass Group,Query and analyze data using SQL,fully_satisfied,1.0,"[""Utilize Spark SQL for querying structured big data"", ""Load data warehouses using SQL bulk loading methods""]","Portfolio includes Spark SQL querying and SQL bulk loading, directly matching the requirement."
market_student,Senior Business Analyst,Compass Group,Gather and document business requirements through stakeholder interviews and workshops,not_satisfied,0.0,[],"No portfolio skills mention requirements gathering, stakeholder interviews, or workshops."
market_student,Senior Business Analyst,Compass Group,Translate business needs into functional and non-functional requirements,not_satisfied,0.0,[],No evidence of translating business needs into functional/non-functional requirements.
market_student,Senior Business Analyst,Compass Group,Create and maintain business requirement documents (BRDs) and functional specifications,not_satisfied,0.0,[],Portfolio lacks skills in creating BRDs or functional specifications.
market_student,Senior Business Analyst,Compass Group,Model business processes using Visio or similar tools,not_satisfied,0.0,[],"No mention of business process modeling, Visio, or similar tools in portfolio."
market_student,Senior Business Analyst,Compass Group,Participate in Agile ceremonies and manage work using Azure DevOps,not_satisfied,0.0,[],"No Agile ceremonies, Azure DevOps, or similar work management tools appear."
market_student,Senior Business Analyst,Compass Group,Support integration projects involving enterprise and third-party systems,satisfied,0.75,"[""Integrate data from various sources using ETL tools like Informatica, Talend, or Apache Airflow"", ""Design ETL data transformation steps for data integration"", ""Configure and orchestrate data integration workflows using Fivetran""]",Multiple ETL and data integration skills demonstrate ability to support system integration projects.
market_student,Senior Business Analyst,Compass Group,Develop test strategies and write detailed test cases,not_satisfied,0.0,[],"No skills related to test strategy development, test case writing, or software testing."
market_student,Senior Business Analyst,Compass Group,"Execute system, UAT, and regression testing",not_satisfied,0.0,[],"Portfolio contains no skills for executing system, UAT, or regression testing."
market_student,Senior Business Analyst,Compass Group,Track and manage defects using dedicated tools,not_satisfied,0.0,[],No defect tracking or management tools listed.
market_student,Senior Business Analyst,Compass Group,Perform data validation and reconciliation for system integrations,satisfied,0.75,"[""Align schemas across sources using pattern matching"", ""Resolve data value conflicts via unit standardization"", ""Monitor, profile, and cleanse data to establish and improve data quality metrics""]","Data quality, schema alignment, and conflict resolution skills provide equivalent coverage for validation and reconciliation."
market_student,Senior Business Analyst,Compass Group,Analyze financial and operational data to identify trends and opportunities,partly_satisfied,0.4,"[""Analyze data to identify trends and patterns""]",Skill in trend analysis exists but lacks specific mention of financial or operational data domains.
market_student,Senior Business Analyst,Compass Group,Analyze data and create reports using Microsoft Excel,not_satisfied,0.0,[],No explicit mention of Microsoft Excel or spreadsheet-based data analysis.
market_student,Senior Business Analyst,Compass Group,Build data visualizations and business insights reports using Power BI,fully_satisfied,1.0,"[""Build and maintain interactive dashboards using Power BI"", ""Develop BI dashboards from curated enterprise data warehouses""]",Directly names Power BI dashboard building and BI report development.
market_student,Senior Data Scientist,Trackunit,Query and analyze data using SQL,fully_satisfied,1.0,"[""Utilize Spark SQL for querying structured big data""]","Portfolio includes Spark SQL for querying structured data, which directly covers SQL querying."
market_student,Senior Data Scientist,Trackunit,Process data using Apache Spark,fully_satisfied,1.0,"[""Process and analyze data using Apache Spark (RDDs, DataFrames, Spark SQL)""]",Portfolio explicitly includes processing and analyzing data using Apache Spark.
market_student,Senior Data Scientist,Trackunit,Develop data pipelines using Databricks,partly_satisfied,0.4,"[""Build and optimize data pipelines using PySpark""]","PySpark is a core component of Databricks, but no Databricks-specific skill is listed."
market_student,Senior Data Analyst,Alquemy Search & Consulting,Query and analyze data using SQL,fully_satisfied,1.0,"[""Utilize Spark SQL for querying structured big data"", ""Load data warehouses using SQL bulk loading methods""]",Portfolio includes SQL querying via Spark SQL and SQL-based data loading.
market_student,Senior Data Analyst,Alquemy Search & Consulting,Design and implement scalable data pipelines,fully_satisfied,1.0,"[""Design and implement scalable data pipelines""]",Portfolio skill directly matches requirement verbatim.
market_student,Senior Data Analyst,Alquemy Search & Consulting,Orchestrate data workflows using Airflow,fully_satisfied,1.0,"[""Integrate data from various sources using ETL tools like Informatica, Talend, or Apache Airflow""]",Portfolio skill explicitly names Apache Airflow for data integration workflows.
market_student,Senior Data Analyst,Alquemy Search & Consulting,Implement data pipelines using Apache Spark,fully_satisfied,1.0,"[""Build and optimize data pipelines using PySpark""]",PySpark is the Python API for Apache Spark; portfolio skill shows pipeline building.
market_student,Senior Data Analyst,Alquemy Search & Consulting,Analyze data to identify trends and patterns,fully_satisfied,1.0,"[""Analyze data to identify trends and patterns""]",Portfolio skill matches requirement verbatim.
market_student,Senior Data Analyst,Alquemy Search & Consulting,Create data visualizations,fully_satisfied,1.0,"[""Build and maintain interactive dashboards using Power BI""]",Building dashboards with Power BI constitutes creating data visualizations.
market_student,Senior Data Analyst,Alquemy Search & Consulting,Design and develop data dashboards and reports,satisfied,0.75,"[""Build and maintain interactive dashboards using Power BI"", ""Develop BI dashboards from curated enterprise data warehouses""]",Portfolio demonstrates dashboard design; reports are not explicitly mentioned but dashboards cover part.
market_student,Senior Data Engineer,Asana,Query and analyze data using SQL,satisfied,0.75,"[""Utilize Spark SQL for querying structured big data"", ""Load data warehouses using SQL bulk loading methods""]",Portfolio shows querying structured data with Spark SQL and loading data warehouses via SQL bulk methods.
market_student,Senior Data Engineer,Asana,Design and implement scalable data pipelines,fully_satisfied,1.0,"[""Design and implement scalable data pipelines""]",Portfolio explicitly lists designing and implementing scalable data pipelines.
market_student,Senior Data Engineer,Asana,Implement systems for data quality and governance,fully_satisfied,1.0,"[""Define data governance rules for compliance, privacy, and quality"", ""Apply data governance, classification, and privacy policies in data systems"", ""Monitor, profile, and cleanse data to establish and improve data quality metrics""]","Portfolio defines governance rules, applies policies, and monitors data quality metrics."
market_student,Senior Data Engineer,Asana,Apply data modeling concepts,fully_satisfied,1.0,"[""Design conceptual, logical, and physical data models""]",Portfolio directly covers designing all three levels of data models.
market_student,Senior Data Engineer,Asana,Process data using Apache Spark,fully_satisfied,1.0,"[""Process and analyze data using Apache Spark (RDDs, DataFrames, Spark SQL)""]",Portfolio explicitly states processing and analyzing data using Apache Spark.
market_student,Senior Data Engineer,Asana,Orchestrate data workflows using Airflow,satisfied,0.75,"[""Integrate data from various sources using ETL tools like Informatica, Talend, or Apache Airflow""]",Airflow is included as one of the ETL tools for integrating data from various sources.
market_student,Senior Data Engineer,Asana,Utilize Databricks for data processing,not_satisfied,0.0,[],No Databricks usage or mention found in the portfolio.
market_student,Senior Data Engineer,Asana,Identify and address performance bottlenecks in workflows,partly_satisfied,0.4,"[""Build and optimize data pipelines using PySpark""]","Portfolio includes optimizing pipelines, implying performance improvement, but lacks explicit bottleneck identification."
market_student,Senior Data Engineer,Asana,Build and scale end-to-end data products,satisfied,0.75,"[""Design and implement scalable data pipelines"", ""Implement the collect-store-analyze-govern lifecycle for big data""]","Portfolio demonstrates scalable data pipeline design and a full big data lifecycle, covering end-to-end data product building."
market_student,Senior Data Engineer,Asana,Transform raw data into actionable insights,satisfied,0.75,"[""Clean and preprocess raw data from multiple sources"", ""Analyze data to identify trends and patterns"", ""Define, document, and monitor core business metrics and KPIs""]","Skills cover cleaning raw data, analyzing trends, and monitoring metrics, enabling insight generation."
